room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
15660202,23083904,Shared room,Brussel,Elsene,1,0.0,4,1.0,76.0,,50.838667,4.367897,2016-12-31 14:49:09.390013
9374612,29358485,Shared room,Brussel,Ukkel,0,0.0,2,1.0,76.0,,50.803101,4.330031,2016-12-31 14:49:09.386350
6824843,35591461,Shared room,Antwerpen,Antwerpen,0,0.0,2,1.0,74.0,,51.215108,4.399362,2016-12-31 14:49:09.384009
6618531,5011771,Shared room,Tongeren,Lanaken,0,0.0,2,1.0,73.0,,50.877988,5.633104,2016-12-31 14:49:09.381599
6922628,35404169,Shared room,Antwerpen,Antwerpen,1,0.0,4,1.0,65.0,,51.209321,4.405143,2016-12-31 14:49:09.370543
5295379,27422858,Shared room,Brussel,Sint-Gillis,0,0.0,2,1.0,64.0,,50.827729,4.347191,2016-12-31 14:49:09.368207
9401968,7909266,Shared room,Leuven,Leuven,0,0.0,2,1.0,79.0,,50.865298,4.692859,2016-12-31 14:49:09.365846
776659,4095924,Shared room,Verviers,Plombières,11,4.5,3,1.0,64.0,,50.723447,5.920079,2016-12-31 14:49:09.361645
10134272,34417501,Shared room,Brussel,Elsene,2,0.0,1,1.0,76.0,,50.82832,4.366101,2016-12-31 14:49:09.349303
13448377,76790954,Shared room,Gent,Gent,2,0.0,4,1.0,76.0,,51.038463,3.735583,2016-12-31 14:49:09.344759
7749844,39337822,Shared room,Oostende,Oostende,30,4.5,2,1.0,42.0,,51.233985,2.92223,2016-12-31 14:49:08.296660
7461110,4261413,Shared room,Antwerpen,Antwerpen,3,3.5,8,1.0,42.0,,51.200369,4.433157,2016-12-31 14:49:08.287207
6137734,18277048,Shared room,Mechelen,Willebroek,2,0.0,10,1.0,55.0,,51.058433,4.375601,2016-12-31 14:49:08.284269
2403914,11696235,Shared room,Antwerpen,Niel,2,0.0,4,1.0,43.0,,51.102596,4.356281,2016-12-31 14:49:08.281947
3503685,4369184,Shared room,Brussel,Brussel,14,5.0,2,1.0,48.0,,50.845459,4.351837,2016-12-31 14:49:08.279390
9428708,48874512,Shared room,Liège,Beyne-Heusay,1,0.0,3,1.0,48.0,,50.626016,5.669507,2016-12-31 14:49:08.272784
9095054,47419687,Shared room,Brussel,Brussel,0,0.0,1,1.0,55.0,,50.85079,4.352109,2016-12-31 14:49:08.268825
8562149,23233244,Shared room,Leuven,Leuven,4,3.0,3,1.0,55.0,,50.882087,4.691238,2016-12-31 14:49:08.264531
15867878,102860746,Shared room,Oostende,Oostende,0,0.0,4,1.0,55.0,,51.227985,2.909811,2016-12-31 14:49:06.623009
305254,1570335,Shared room,Brussel,Elsene,0,0.0,2,1.0,60.0,,50.824599,4.365674,2016-12-31 14:49:06.615859
11984885,34285292,Shared room,Brussel,Schaarbeek,0,0.0,2,1.0,43.0,,50.850668,4.394058,2016-12-31 14:49:06.588598
7398838,38765773,Shared room,Halle-Vilvoorde,Kampenhout,0,0.0,2,1.0,55.0,,50.948541,4.56662,2016-12-31 14:49:05.145564
5369431,23739290,Shared room,Brussel,Sint-Gillis,0,0.0,1,1.0,43.0,,50.832628,4.341818,2016-12-31 14:49:05.142870
7982955,21001470,Shared room,Brussel,Sint-Lambrechts-Woluwe,0,0.0,1,1.0,48.0,,50.84691,4.41669,2016-12-31 14:49:05.139429
16487370,68539938,Shared room,Mechelen,Mechelen,0,0.0,2,1.0,48.0,,51.018214,4.475771,2016-12-31 14:49:05.136944
13128333,46098805,Shared room,Brussel,Schaarbeek,1,0.0,2,1.0,48.0,,50.869153,4.384435,2016-12-31 14:49:05.133111
11818089,13415871,Shared room,Brussel,Elsene,8,4.5,1,1.0,43.0,,50.835307,4.365905,2016-12-31 14:49:05.130334
14480248,58291221,Entire home/apt,Liège,Chaudfontaine,1,0.0,8,4.0,430.0,,50.570752,5.622799,2016-12-31 12:20:37.538791
1132425,3242900,Entire home/apt,Dinant,Gedinne,0,0.0,12,5.0,488.0,,50.012707,4.963454,2016-12-31 12:20:36.218844
12422618,67164058,Entire home/apt,Brugge,Knokke-Heist,4,5.0,8,4.0,412.0,,51.350569,3.296671,2016-12-31 12:19:56.571715
229017,1195314,Entire home/apt,Gent,Gent,10,4.5,8,4.0,369.0,,51.050769,3.71979,2016-12-31 12:19:53.451371
9485806,49165866,Entire home/apt,Neufchâteau,Bertrix,0,0.0,15,7.0,441.0,,49.911153,5.193984,2016-12-31 12:19:48.987971
13473243,3028071,Entire home/apt,Brugge,Brugge,4,4.5,11,4.0,434.0,,51.212741,3.222139,2016-12-31 12:19:47.312799
12720929,44050496,Entire home/apt,Brugge,Brugge,1,0.0,8,4.0,325.0,,51.209404,3.271331,2016-12-31 12:19:47.301125
12030596,63713892,Entire home/apt,Verviers,Büllingen,0,0.0,6,3.0,424.0,,50.40631,6.263788,2016-12-31 12:19:44.548668
5057500,26110142,Entire home/apt,Ieper,Ieper,5,5.0,6,3.0,222.0,,50.84978,2.881697,2016-12-31 12:18:55.133189
1403107,3155339,Entire home/apt,Veurne,Nieuwpoort,1,0.0,6,3.0,206.0,,51.154069,2.760476,2016-12-31 12:18:29.874541
4408042,4158036,Entire home/apt,Brugge,Brugge,68,5.0,6,2.0,206.0,,51.210987,3.235113,2016-12-31 12:18:28.656191
14838314,12367358,Entire home/apt,Gent,Gent,0,0.0,3,2.0,299.0,,51.052378,3.726857,2016-12-31 12:18:20.291932
7211656,4650654,Entire home/apt,Brugge,Brugge,6,4.5,4,2.0,254.0,,51.200498,3.227482,2016-12-31 12:17:49.332440
7412904,38836677,Entire home/apt,Liège,Comblain-au-Pont,13,4.5,9,4.0,271.0,,50.480118,5.637535,2016-12-31 12:17:32.083635
4733497,24249803,Entire home/apt,Antwerpen,Antwerpen,25,4.5,6,4.0,206.0,,51.217845,4.399271,2016-12-31 12:17:07.697407
8305745,43791506,Entire home/apt,Tongeren,Voeren,2,0.0,16,10.0,299.0,,50.732772,5.879099,2016-12-31 12:17:05.219962
14027383,41743812,Entire home/apt,Liège,Visé,2,0.0,6,3.0,217.0,,50.737556,5.710709,2016-12-31 12:17:00.234446
1623135,8631558,Entire home/apt,Brussel,Brussel,0,0.0,4,2.0,271.0,,50.856277,4.351357,2016-12-31 12:16:52.900154
10784033,55794239,Entire home/apt,Neufchâteau,Bouillon,6,4.0,10,4.0,217.0,,49.730114,5.144716,2016-12-31 12:16:35.709982
13993485,83558830,Entire home/apt,Verviers,Stavelot,1,0.0,4,2.0,163.0,,50.391067,5.936058,2016-12-31 12:12:34.103007
4082226,21173457,Entire home/apt,Verviers,Spa,0,0.0,5,3.0,163.0,,50.491047,5.86871,2016-12-31 12:12:31.248435
10482392,53799139,Entire home/apt,Halle-Vilvoorde,Overijse,1,0.0,12,5.0,163.0,,50.785454,4.484225,2016-12-31 12:12:12.801463
4894383,24856109,Entire home/apt,Brugge,Brugge,26,5.0,8,4.0,149.0,,51.210681,3.229357,2016-12-31 12:12:01.770042
6980662,36603442,Entire home/apt,Dinant,Ciney,25,5.0,6,3.0,152.0,,50.258622,5.100389,2016-12-31 12:11:52.752184
13561021,78134000,Entire home/apt,Neufchâteau,Libin,0,0.0,3,1.0,130.0,,49.985827,5.264477,2016-12-31 12:11:29.477564
12805464,69782366,Entire home/apt,Bastogne,Bertogne,0,0.0,4,2.0,135.0,,50.037622,5.595746,2016-12-31 12:11:26.840680
12513864,30520099,Entire home/apt,Bastogne,Houffalize,0,0.0,2,0.0,136.0,,50.121293,5.841584,2016-12-31 12:11:26.831075
14667532,91137738,Entire home/apt,Neufchâteau,Bouillon,1,0.0,8,4.0,141.0,,49.81264,5.010901,2016-12-31 12:11:22.047169
16550624,108954929,Entire home/apt,Neufchâteau,Paliseul,0,0.0,9,4.0,130.0,,49.960802,5.125142,2016-12-31 12:11:22.027677
8004044,42209898,Entire home/apt,Neufchâteau,Bertrix,6,4.5,11,4.0,130.0,,49.906414,5.208474,2016-12-31 12:11:22.022872
15975777,103788106,Entire home/apt,Veurne,De Panne,0,0.0,4,2.0,130.0,,51.099959,2.589285,2016-12-31 12:10:00.580919
2150391,10974515,Entire home/apt,Brugge,Brugge,8,4.5,9,4.0,141.0,,51.186664,3.21779,2016-12-31 12:10:00.556214
12824756,6177836,Entire home/apt,Veurne,De Panne,3,4.5,8,4.0,136.0,,51.100717,2.58928,2016-12-31 12:09:59.530882
10917673,55007430,Entire home/apt,Oostende,De Haan,3,4.5,6,3.0,130.0,,51.269392,3.04698,2016-12-31 12:09:33.635919
13448603,70656556,Entire home/apt,Brugge,Knokke-Heist,1,0.0,6,3.0,130.0,,51.348998,3.280324,2016-12-31 12:09:31.483587
11491301,59767540,Entire home/apt,Oostende,Middelkerke,2,0.0,10,5.0,141.0,,51.16535,2.770578,2016-12-31 12:09:31.479937
7832128,41244164,Entire home/apt,Veurne,De Panne,25,4.5,8,3.0,127.0,,51.092518,2.578041,2016-12-31 12:09:31.477462
4153221,21549711,Entire home/apt,Veurne,Koksijde,29,5.0,6,3.0,141.0,,51.123164,2.642727,2016-12-31 12:09:14.449514
4757081,12496436,Entire home/apt,Verviers,Burg-Reuland,0,0.0,4,2.0,136.0,,50.243822,6.05739,2016-12-31 12:08:48.314648
13833762,37746948,Entire home/apt,Verviers,Büllingen,4,4.5,6,3.0,130.0,,50.423672,6.30363,2016-12-31 12:08:43.513830
1440307,7735475,Entire home/apt,Neufchâteau,Bouillon,2,0.0,8,4.0,141.0,,49.800882,5.080467,2016-12-31 12:07:46.246215
3180913,13694302,Entire home/apt,Brugge,Brugge,83,4.5,6,2.0,141.0,,51.198051,3.251902,2016-12-31 12:07:43.041661
1571554,8356471,Entire home/apt,Virton,Chiny,13,4.5,5,2.0,119.0,,49.738716,5.330941,2016-12-31 12:04:33.445833
6996900,35268037,Entire home/apt,Bastogne,Sainte-Ode,1,0.0,4,2.0,119.0,,50.012237,5.572367,2016-12-31 12:01:32.683625
5752406,29836431,Entire home/apt,Neufchâteau,Léglise,2,0.0,5,2.0,108.0,,49.786043,5.484158,2016-12-31 12:00:32.769757
14393843,88445452,Entire home/apt,Brugge,Brugge,0,0.0,8,4.0,106.0,,51.205845,3.233789,2016-12-31 11:57:31.155385
7900258,41594233,Entire home/apt,Brugge,Brugge,5,4.0,8,3.0,119.0,,51.328514,3.180324,2016-12-31 11:50:50.316825
8479068,44656011,Entire home/apt,Brugge,Brugge,1,0.0,6,3.0,108.0,,51.327385,3.196544,2016-12-31 11:50:50.312692
13181867,73726221,Entire home/apt,Oostende,Oostende,0,0.0,5,2.0,119.0,,51.206293,2.859153,2016-12-31 11:50:44.565687
3540154,17821063,Entire home/apt,Oostende,De Haan,0,0.0,4,1.0,108.0,,51.243445,3.02199,2016-12-31 11:50:43.003268
2992739,15258756,Entire home/apt,Oostende,Bredene,51,4.0,5,3.0,108.0,,51.246537,2.966565,2016-12-31 11:50:41.792217
16574202,108877374,Entire home/apt,Brugge,Knokke-Heist,0,0.0,4,2.0,108.0,,51.3502,3.28886,2016-12-31 11:46:10.304171
4526424,23465379,Entire home/apt,Namur,Ohey,9,4.5,2,1.0,124.0,,50.460356,5.169685,2016-12-31 11:45:37.843789
6100394,15293498,Entire home/apt,Marche-en-Famenne,Durbuy,8,4.5,6,2.0,107.0,,50.351891,5.455722,2016-12-31 11:40:36.788186
14571387,33442883,Entire home/apt,Brussel,Elsene,0,0.0,2,1.0,103.0,,50.837052,4.366972,2016-12-31 11:40:16.563807
6431470,33568488,Entire home/apt,Brugge,Knokke-Heist,6,4.5,6,3.0,201.0,,51.352461,3.292456,2016-12-31 13:40:59.619326
13013638,16795590,Entire home/apt,Veurne,Nieuwpoort,0,0.0,10,4.0,190.0,,51.109024,2.76303,2016-12-31 13:40:58.447277
13792679,31230731,Entire home/apt,Verviers,Spa,7,5.0,4,2.0,190.0,,50.49252,5.860831,2016-12-31 13:40:48.742662
2340436,11784950,Entire home/apt,Brugge,Brugge,80,5.0,4,2.0,190.0,,51.213288,3.235581,2016-12-31 13:40:44.362129
7622822,4450256,Entire home/apt,Brugge,Brugge,26,5.0,4,0.0,159.0,,51.212813,3.233961,2016-12-31 13:37:42.974118
1146022,871030,Entire home/apt,Brussel,Brussel,6,3.5,6,2.0,150.0,,50.848914,4.346525,2016-12-31 13:36:12.677526
927726,2363050,Entire home/apt,Brussel,Sint-Jans-Molenbeek,0,0.0,4,2.0,150.0,,50.852242,4.340933,2016-12-31 13:36:04.985072
12133372,65120695,Entire home/apt,Hasselt,Gingelom,1,0.0,10,4.0,158.0,,50.74454,5.182141,2016-12-31 13:35:17.582135
2339770,11951033,Entire home/apt,Marche-en-Famenne,La Roche-en-Ardenne,26,3.5,12,5.0,174.0,,50.139704,5.624986,2016-12-31 13:34:45.134235
14640394,90892526,Entire home/apt,Marche-en-Famenne,Nassogne,3,5.0,9,4.0,152.0,,50.114114,5.314343,2016-12-31 13:34:37.278245
13339847,11511696,Entire home/apt,Verviers,Aubel,0,0.0,4,2.0,117.0,,50.70542,5.821171,2016-12-31 11:36:20.377870
16550269,5550282,Entire home/apt,Brussel,Brussel,0,0.0,4,2.0,84.0,,50.852841,4.352931,2016-12-31 11:26:49.727378
3904939,18273467,Entire home/apt,Veurne,Koksijde,13,5.0,6,3.0,93.0,,51.128295,2.681116,2016-12-31 11:05:04.861845
9481796,49143340,Entire home/apt,Veurne,Koksijde,0,0.0,8,3.0,87.0,,51.112219,2.622318,2016-12-31 11:05:04.856318
9123645,47533654,Entire home/apt,Veurne,De Panne,0,0.0,4,2.0,97.0,,51.08143,2.580219,2016-12-31 11:05:04.850878
16294984,13396751,Entire home/apt,Veurne,Koksijde,0,0.0,8,4.0,93.0,,51.110741,2.667009,2016-12-31 11:03:50.454571
16565695,108874157,Entire home/apt,Gent,Sint-Martens-Latem,0,0.0,4,2.0,93.0,,51.015035,3.622532,2016-12-31 10:59:37.655356
9448673,38646111,Entire home/apt,Dinant,Ciney,24,4.5,9,3.0,93.0,,50.280272,5.165214,2016-12-31 10:54:49.444573
627461,3114959,Entire home/apt,Brussel,Sint-Gillis,12,4.5,4,2.0,91.0,,50.83318,4.351842,2016-12-31 10:53:19.818703
14870498,93114802,Entire home/apt,Virton,Habay,6,4.5,4,2.0,65.0,,49.71239,5.648079,2016-12-31 10:26:47.659484
16566237,109120251,Entire home/apt,Roeselare,Roeselare,0,0.0,2,1.0,81.0,,50.921277,3.135512,2016-12-31 10:19:39.251330
7672905,40288238,Entire home/apt,Veurne,Koksijde,2,0.0,3,0.0,64.0,,51.145275,2.714581,2016-12-31 10:08:16.082052
3755793,19225197,Entire home/apt,Verviers,Plombières,7,5.0,16,10.0,275.0,,50.713992,5.90317,2016-12-31 12:16:26.169915
5830693,30264790,Entire home/apt,Oostende,Gistel,20,5.0,6,3.0,206.0,,51.126952,2.977106,2016-12-31 12:16:24.448352
5645374,26195124,Entire home/apt,Liège,Visé,5,4.0,8,4.0,239.0,,50.7136,5.695447,2016-12-31 12:16:24.433224
10875575,56344811,Entire home/apt,Verviers,Jalhay,6,4.5,9,4.0,244.0,,50.491785,5.910305,2016-12-31 12:16:23.108133
2494590,12767778,Entire home/apt,Brugge,Brugge,3,4.5,5,3.0,206.0,,51.189384,3.247056,2016-12-31 12:16:17.075225
8737346,12696641,Entire home/apt,Tongeren,Tongeren,0,0.0,5,3.0,196.0,,50.788681,5.442634,2016-12-31 12:16:15.478596
1205693,6586150,Entire home/apt,Brussel,Sint-Pieters-Woluwe,1,0.0,5,3.0,196.0,,50.836672,4.42843,2016-12-31 12:16:13.261689
10721382,48744257,Entire home/apt,Philippeville,Viroinval,0,0.0,14,6.0,190.0,,50.092227,4.671392,2016-12-31 12:16:13.249521
10080211,39673387,Entire home/apt,Ieper,Ieper,0,0.0,5,4.0,196.0,,50.838235,2.837114,2016-12-31 12:16:10.695977
9398459,48744257,Entire home/apt,Philippeville,Viroinval,0,0.0,14,6.0,190.0,,50.092084,4.670083,2016-12-31 12:16:10.691819
10395747,53525795,Entire home/apt,Verviers,Bütgenbach,6,5.0,15,5.0,206.0,,50.456917,6.219837,2016-12-31 12:16:10.686299
3593208,18101785,Entire home/apt,Neufchâteau,Libin,5,4.0,11,4.0,190.0,,49.946209,5.227328,2016-12-31 12:16:09.138347
15352578,97939329,Entire home/apt,Thuin,Momignies,1,0.0,8,4.0,190.0,,49.994848,4.249783,2016-12-31 12:16:09.128524
1226682,6691490,Entire home/apt,Ieper,Ieper,3,4.5,4,1.0,196.0,,50.851018,2.891102,2016-12-31 12:16:07.780221
11652569,8884641,Entire home/apt,Brussel,Ukkel,0,0.0,6,4.0,196.0,,50.781849,4.336335,2016-12-31 12:16:05.641357
9378681,2792958,Entire home/apt,Brussel,Brussel,3,4.5,6,2.0,190.0,,50.844997,4.378525,2016-12-31 12:16:05.632938
906332,1355775,Entire home/apt,Bastogne,Bertogne,16,5.0,12,6.0,205.0,,50.039913,5.686561,2016-12-31 12:16:05.628627
12000305,32037583,Entire home/apt,Brussel,Brussel,0,0.0,4,1.0,196.0,,50.817499,4.365535,2016-12-31 12:16:05.626591
8677551,43554192,Entire home/apt,Neufchâteau,Libramont-Chevigny,0,0.0,6,3.0,194.0,,49.921255,5.344006,2016-12-31 12:16:05.624266
7786203,26467794,Entire home/apt,Gent,Gent,38,4.5,5,2.0,196.0,,51.055631,3.719787,2016-12-31 12:16:05.613747
13149721,73354595,Entire home/apt,Brugge,Brugge,3,4.5,4,2.0,206.0,,51.200509,3.227,2016-12-31 12:16:04.291991
14022298,81697522,Entire home/apt,Neufchâteau,Daverdisse,4,5.0,7,4.0,196.0,,50.022195,5.110392,2016-12-31 12:16:02.670584
9285223,48217672,Entire home/apt,Gent,Gent,6,4.5,2,1.0,196.0,,51.046611,3.712852,2016-12-31 12:16:02.648166
13425063,300984,Entire home/apt,Brugge,Brugge,14,4.5,6,2.0,196.0,,51.205414,3.218871,2016-12-31 12:15:59.596625
13681877,71231433,Entire home/apt,Brugge,Knokke-Heist,9,5.0,4,2.0,190.0,,51.343244,3.287182,2016-12-31 12:15:59.594370
813969,4277604,Entire home/apt,Antwerpen,Antwerpen,8,5.0,4,2.0,192.0,,51.212641,4.39098,2016-12-31 12:15:58.699548
6770088,22224820,Entire home/apt,Brussel,Oudergem,1,0.0,8,4.0,196.0,,50.812103,4.430312,2016-12-31 12:15:58.685133
714674,3680258,Entire home/apt,Brugge,Brugge,62,5.0,6,3.0,192.0,,51.211178,3.243177,2016-12-31 12:15:57.266787
4683068,21392748,Entire home/apt,Marche-en-Famenne,Tenneville,23,4.0,12,5.0,205.0,,50.082393,5.466154,2016-12-31 12:15:57.259988
3408661,4158036,Entire home/apt,Brugge,Brugge,137,5.0,6,2.0,201.0,,51.212218,3.235374,2016-12-31 12:15:55.977265
13153719,73404949,Entire home/apt,Brussel,Brussel,1,0.0,2,1.0,196.0,,50.832302,4.356742,2016-12-31 12:15:55.967732
1604481,8547945,Entire home/apt,Philippeville,Couvin,1,0.0,6,2.0,152.0,,50.061177,4.495245,2016-12-31 12:15:51.335045
14586353,90430032,Entire home/apt,Dinant,Vresse-sur-Semois,2,0.0,12,4.0,158.0,,49.910353,4.91761,2016-12-31 12:15:27.569091
10348075,53256056,Entire home/apt,Bastogne,Fauvillers,0,0.0,4,2.0,163.0,,49.878732,5.681189,2016-12-31 12:15:27.553333
1030954,5673783,Entire home/apt,Bastogne,Vaux-sur-Sûre,5,4.5,6,2.0,158.0,,49.958496,5.5873,2016-12-31 12:15:25.362401
6838675,35837555,Entire home/apt,Dinant,Dinant,5,5.0,7,4.0,163.0,,50.258083,4.912228,2016-12-31 12:15:23.039431
166510,674142,Entire home/apt,Brussel,Brussel,3,4.5,4,1.0,163.0,,50.846822,4.37322,2016-12-31 12:14:49.850111
2491116,12750532,Entire home/apt,Brussel,Brussel,108,4.0,6,2.0,146.0,,50.84851,4.353283,2016-12-31 12:14:48.527011
9457198,49007874,Entire home/apt,Oudenaarde,Horebeke,0,0.0,8,4.0,163.0,,50.838627,3.703289,2016-12-31 12:14:38.022520
834073,3627011,Entire home/apt,Brugge,Brugge,29,4.5,6,4.0,158.0,,51.191473,3.202314,2016-12-31 12:14:31.210841
13460163,71628006,Entire home/apt,Brugge,Knokke-Heist,0,0.0,4,2.0,152.0,,51.356147,3.307756,2016-12-31 12:14:30.501367
12786376,69600830,Entire home/apt,Oostende,Middelkerke,0,0.0,6,2.0,158.0,,51.167778,2.77301,2016-12-31 12:14:28.981347
5028307,25951634,Entire home/apt,Brugge,Knokke-Heist,4,5.0,2,1.0,163.0,,51.351078,3.292458,2016-12-31 12:14:28.977491
8105036,35064249,Entire home/apt,Oostende,Oostende,4,5.0,6,3.0,163.0,,51.24047,2.939622,2016-12-31 12:14:28.965011
11682922,61950366,Entire home/apt,Brugge,Knokke-Heist,19,4.5,10,4.0,179.0,,51.339254,3.299093,2016-12-31 12:14:27.387766
2983987,4235625,Entire home/apt,Brugge,Knokke-Heist,40,4.5,5,2.0,146.0,,51.353997,3.288874,2016-12-31 12:14:24.436699
10229460,52568016,Entire home/apt,Diksmuide,Lo-Reninge,0,0.0,8,3.0,163.0,,50.980296,2.745576,2016-12-31 12:13:53.084562
6025995,871030,Entire home/apt,Brussel,Brussel,5,4.0,6,2.0,150.0,,50.850737,4.352567,2016-12-31 12:13:37.613550
15896945,5056483,Entire home/apt,Brussel,Brussel,0,0.0,6,2.0,146.0,,50.848121,4.388164,2016-12-31 12:13:36.946444
5879667,871030,Entire home/apt,Brussel,Brussel,12,4.0,6,2.0,150.0,,50.849928,4.347773,2016-12-31 12:13:35.676814
1248982,6805921,Entire home/apt,Brussel,Etterbeek,30,4.5,6,2.0,163.0,,50.836675,4.403933,2016-12-31 12:13:30.244693
981248,871030,Entire home/apt,Brussel,Brussel,37,4.0,8,3.0,183.0,,50.848519,4.347939,2016-12-31 12:13:23.824998
14761339,85945731,Entire home/apt,Marche-en-Famenne,Erezée,0,0.0,14,7.0,149.0,,50.282206,5.566481,2016-12-31 12:13:13.319668
6168006,20266678,Entire home/apt,Antwerpen,Antwerpen,4,5.0,4,2.0,174.0,,51.202991,4.424947,2016-12-31 12:12:59.498757
941018,5083181,Entire home/apt,Liège,Aywaille,5,4.0,4,1.0,147.0,,50.472511,5.674719,2016-12-31 12:12:45.707963
5620428,29134589,Entire home/apt,Antwerpen,Antwerpen,4,4.5,3,2.0,163.0,,51.217054,4.410187,2016-12-31 12:12:45.703374
5208810,871030,Entire home/apt,Brussel,Brussel,8,4.5,6,2.0,150.0,,50.849714,4.355092,2016-12-31 12:12:45.693922
7365171,9590806,Entire home/apt,Brussel,Schaarbeek,0,0.0,4,2.0,173.0,,50.870923,4.377184,2016-12-31 12:12:42.701091
9251782,48070975,Entire home/apt,Antwerpen,Antwerpen,1,0.0,4,2.0,179.0,,51.217324,4.409445,2016-12-31 12:12:39.598115
1803745,871030,Entire home/apt,Brussel,Brussel,18,4.0,6,3.0,183.0,,50.850432,4.347525,2016-12-31 12:12:35.859538
4849707,24852748,Entire home/apt,Veurne,Koksijde,2,0.0,3,1.0,65.0,,51.122964,2.641298,2016-12-31 10:08:16.070278
4750663,19496665,Entire home/apt,Veurne,Koksijde,23,4.0,5,3.0,70.0,,51.113918,2.662503,2016-12-31 10:06:09.281895
7378400,3593158,Entire home/apt,Brussel,Elsene,4,5.0,2,1.0,71.0,,50.82877,4.377453,2016-12-31 09:42:21.898108
1654900,8773966,Entire home/apt,Brussel,Elsene,0,0.0,2,1.0,66.0,,50.827181,4.377414,2016-12-31 09:42:21.892777
10102270,51840219,Entire home/apt,Dinant,Houyet,6,4.5,8,3.0,31.0,,50.156862,5.061214,2016-12-31 08:23:40.920366
4466754,11511696,Entire home/apt,Huy,Anthisnes,0,0.0,53,14.0,1737.0,,50.485883,5.528141,2016-12-31 08:19:01.023421
630375,3133830,Entire home/apt,Nivelles,Genappe,2,0.0,9,5.0,1615.0,,50.595854,4.436822,2016-12-31 08:19:01.020949
13491157,77310785,Entire home/apt,Verviers,Jalhay,0,0.0,6,3.0,1615.0,,50.498936,5.911443,2016-12-31 08:19:01.018337
15625717,25942200,Entire home/apt,Kortrijk,Kuurne,0,0.0,2,1.0,1946.0,,50.856962,3.277416,2016-12-31 08:19:01.015488
6734017,35268037,Entire home/apt,Bastogne,Sainte-Ode,0,0.0,16,10.0,1076.0,,50.012153,5.57161,2016-12-31 08:18:59.564163
16269297,81924068,Entire home/apt,Brussel,Brussel,0,0.0,10,4.0,1076.0,,50.853408,4.349326,2016-12-31 08:18:59.561458
9309917,48322637,Entire home/apt,Dinant,Dinant,0,0.0,16,10.0,1173.0,,50.255593,4.910664,2016-12-31 08:18:59.556444
2143387,10915911,Entire home/apt,Leuven,Boutersem,0,0.0,2,1.0,1076.0,,50.83165,4.82779,2016-12-31 08:18:59.554148
12807061,69782366,Entire home/apt,Bastogne,Bertogne,3,4.5,16,10.0,1508.0,,50.038097,5.595303,2016-12-31 08:18:59.551713
11132470,57852690,Entire home/apt,Verviers,Stavelot,0,0.0,1,4.0,1071.0,,50.400621,5.932981,2016-12-31 08:18:59.549266
8892221,46433436,Entire home/apt,Verviers,Plombières,0,0.0,16,10.0,1076.0,,50.72142,5.917271,2016-12-31 08:18:59.546919
4952534,8547945,Entire home/apt,Philippeville,Couvin,0,0.0,16,10.0,1346.0,,50.062662,4.496758,2016-12-31 08:18:59.544510
11484704,60453953,Entire home/apt,Huy,Anthisnes,0,0.0,16,1.0,1319.0,,50.487387,5.52898,2016-12-31 08:18:59.542135
5916463,30725228,Entire home/apt,Nivelles,Waterloo,0,0.0,6,2.0,1050.0,,50.700475,4.407152,2016-12-31 08:18:59.531179
11729283,62383433,Entire home/apt,Oudenaarde,Oudenaarde,0,0.0,8,4.0,1346.0,,50.84249,3.578111,2016-12-31 08:18:59.528236
8585748,45185586,Entire home/apt,Brussel,Brussel,1,0.0,6,2.0,861.0,,50.845595,4.353548,2016-12-31 08:18:58.635481
11308462,56688844,Entire home/apt,Brugge,Knokke-Heist,1,0.0,16,7.0,808.0,,51.353457,3.310348,2016-12-31 08:18:58.633195
7805577,41086925,Entire home/apt,Verviers,Sankt Vith,0,0.0,16,8.0,808.0,,50.303706,6.039152,2016-12-31 08:18:58.630285
14400013,88499431,Entire home/apt,Neufchâteau,Libramont-Chevigny,0,0.0,15,6.0,797.0,,49.917358,5.459317,2016-12-31 08:18:58.627953
